latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-23.988,31.156,321.9,1,1,2017-04-17,2315,Aqua,MODIS,100,6.0NRT,288.8,20.7,N
-26.041,29.414,301.8,1,1,2017-04-17,2315,Aqua,MODIS,45,6.0NRT,285.4,8.2,N
-25.621,27.223,311.7,1.2,1.1,2017-04-17,2315,Aqua,MODIS,83,6.0NRT,284.7,17.7,N
-25.928,29.4,302.5,1,1,2017-04-17,2315,Aqua,MODIS,50,6.0NRT,280.8,8.7,N
-25.857,29.175,304.4,1,1,2017-04-17,2315,Aqua,MODIS,60,6.0NRT,284.1,9.6,N
-25.491,27.1,310.6,1.6,1.2,2017-04-17,1220,Aqua,MODIS,60,6.0NRT,298.3,10.9,D
-26.214,24.64,313.4,1.1,1.1,2017-04-17,1220,Aqua,MODIS,31,6.0NRT,297.3,8.2,D
-26.042,29.393,312.9,2.2,1.4,2017-04-17,1220,Aqua,MODIS,65,6.0NRT,301.7,22.8,D
-26.241,28.397,309.6,1.8,1.3,2017-04-17,1220,Aqua,MODIS,45,6.0NRT,298.1,9.7,D
-26.046,29.379,313.6,2.2,1.4,2017-04-17,1220,Aqua,MODIS,67,6.0NRT,300.4,24,D
-30.19,30.341,308.5,2,1.4,2017-04-17,1220,Aqua,MODIS,65,6.0NRT,294.1,18.4,D
-30.725,29.848,304.7,1.8,1.3,2017-04-17,1220,Aqua,MODIS,57,6.0NRT,292.1,11.4,D
-31.295,29.554,304.9,1.7,1.3,2017-04-17,1220,Aqua,MODIS,58,6.0NRT,293.5,9.6,D
-31.292,29.571,307,1.7,1.3,2017-04-17,1220,Aqua,MODIS,63,6.0NRT,293.2,12.7,D
-31.291,29.558,308,1.7,1.3,2017-04-17,1220,Aqua,MODIS,65,6.0NRT,293.6,12.8,D
-28.395,32.338,315.1,1,1,2017-04-17,0800,Terra,MODIS,70,6.0NRT,296.6,9.7,D
-28.393,32.328,314.2,1,1,2017-04-17,0800,Terra,MODIS,68,6.0NRT,296.7,8.9,D
-26.045,29.387,310.5,1.3,1.1,2017-04-17,0800,Terra,MODIS,58,6.0NRT,291.5,11.6,D
-26.039,29.415,305.6,1.3,1.1,2017-04-17,0800,Terra,MODIS,35,6.0NRT,288.8,6.9,D
-25.86,29.168,306.3,1.4,1.2,2017-04-17,0800,Terra,MODIS,50,6.0NRT,290,7.8,D
-25.609,31.84,310.3,1.1,1,2017-04-17,0800,Terra,MODIS,60,6.0NRT,296.3,6.5,D
-25.413,31.825,317.5,1.1,1,2017-04-17,0800,Terra,MODIS,75,6.0NRT,297.8,12.4,D
-33.935,22.138,331,3.2,1.7,2017-04-28,2300,Aqua,MODIS,100,6.0NRT,297.9,154.4,N
-33.927,22.105,334.6,3.2,1.7,2017-04-28,2300,Aqua,MODIS,100,6.0NRT,297.4,183.9,N
-33.921,22.146,311,3.2,1.7,2017-04-28,2300,Aqua,MODIS,81,6.0NRT,294.5,45.6,N
-33.913,22.112,317.2,3.2,1.7,2017-04-28,2300,Aqua,MODIS,95,6.0NRT,294.3,75,N
-33.941,22.143,321.8,3.2,1.7,2017-04-28,2300,Aqua,MODIS,100,6.0NRT,297.3,91.9,N
-33.933,22.11,332.7,3.2,1.7,2017-04-28,2300,Aqua,MODIS,100,6.0NRT,298.1,165,N
-33.926,22.15,309.9,3.2,1.7,2017-04-28,2300,Aqua,MODIS,77,6.0NRT,295.5,40.2,N
-33.919,22.118,325.3,3.2,1.7,2017-04-28,2300,Aqua,MODIS,100,6.0NRT,295.1,118.8,N
-24.741,30.198,300.3,1.5,1.2,2017-04-28,2300,Aqua,MODIS,24,6.0NRT,285.6,11.3,N
-33.917,22.093,323.2,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,296.2,19.3,N
-33.916,22.104,322.7,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,295.1,19.2,N
-33.928,22.084,376.1,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,303.6,136.5,N
-33.926,22.095,385.1,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,307,174.2,N
-33.925,22.106,312.4,1,1,2017-04-28,2125,Terra,MODIS,65,6.0NRT,295.3,8.7,N
-33.923,22.117,336,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,295.3,35.5,N
-33.921,22.127,316.3,1,1,2017-04-28,2125,Terra,MODIS,93,6.0NRT,294.7,12.7,N
-33.937,22.086,314.1,1,1,2017-04-28,2125,Terra,MODIS,88,6.0NRT,298.7,9,N
-33.935,22.097,342.9,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,302.8,45.4,N
-33.934,22.108,342,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,299,44,N
-33.932,22.119,350.9,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,299.7,62.3,N
-33.93,22.13,323.2,1,1,2017-04-28,2125,Terra,MODIS,100,6.0NRT,297.7,18.9,N
-26.542,30.484,309,1.3,1.1,2017-04-28,1200,Aqua,MODIS,59,6.0NRT,296,7.6,D
-26.54,30.496,337.7,1.3,1.1,2017-04-28,1200,Aqua,MODIS,90,6.0NRT,298.3,51.1,D
-27.555,24.969,314.4,1.1,1.1,2017-04-28,1200,Aqua,MODIS,47,6.0NRT,300.8,9.3,D
-30.246,29.187,312.7,1,1,2017-04-28,1200,Aqua,MODIS,67,6.0NRT,297.8,7.7,D
-30.529,29.077,307.8,1,1,2017-04-28,1200,Aqua,MODIS,55,6.0NRT,297.1,5,D
-31.148,29.971,325.1,1.1,1,2017-04-28,1200,Aqua,MODIS,79,6.0NRT,297.5,21.1,D
-31.146,29.982,313.4,1.1,1,2017-04-28,1200,Aqua,MODIS,62,6.0NRT,296.9,9.1,D
-31.223,29.96,347.6,1.1,1,2017-04-28,1200,Aqua,MODIS,94,6.0NRT,299.2,58.3,D
-31.221,29.971,314.1,1.1,1,2017-04-28,1200,Aqua,MODIS,64,6.0NRT,297,9.6,D
-31.232,29.962,345.9,1.1,1,2017-04-28,1200,Aqua,MODIS,93,6.0NRT,298.3,54.1,D
-31.231,29.973,328.3,1.1,1,2017-04-28,1200,Aqua,MODIS,82,6.0NRT,297.1,24.7,D
-32.818,27.935,322.6,1,1,2017-04-28,1200,Aqua,MODIS,74,6.0NRT,303.1,14.1,D
-33.918,22.091,320.7,2,1.4,2017-04-28,1200,Aqua,MODIS,73,6.0NRT,302.8,33.4,D
-33.916,22.115,317.7,2,1.4,2017-04-28,1200,Aqua,MODIS,69,6.0NRT,303.1,26.5,D
-33.93,22.092,335.5,2,1.4,2017-04-28,1200,Aqua,MODIS,87,6.0NRT,300.2,77,D
-33.399,27.005,324.9,1.1,1,2017-04-28,1200,Aqua,MODIS,78,6.0NRT,305.3,16.1,D
-34.324,21.423,319.7,2.2,1.4,2017-04-28,1200,Aqua,MODIS,71,6.0NRT,302.8,28,D
-34.322,21.447,318.3,2.2,1.4,2017-04-28,1200,Aqua,MODIS,62,6.0NRT,302.5,23.3,D
-34.321,21.428,322.9,2.2,1.4,2017-04-28,1200,Aqua,MODIS,77,6.0NRT,302.5,40.4,D
-25.493,27.099,311.5,1,1,2017-04-28,1200,Aqua,MODIS,59,6.0NRT,301.2,5.4,D
-25.623,27.216,324.7,1,1,2017-04-28,1200,Aqua,MODIS,79,6.0NRT,304.1,15.3,D
-25.599,27.631,315.9,1,1,2017-04-28,1200,Aqua,MODIS,66,6.0NRT,302.3,7.4,D
-25.597,27.641,314.2,1,1,2017-04-28,1200,Aqua,MODIS,62,6.0NRT,302.6,6.1,D
-25.596,27.651,318.9,1,1,2017-04-28,1200,Aqua,MODIS,73,6.0NRT,301.4,9.7,D
-25.716,27.402,323.3,1,1,2017-04-28,1200,Aqua,MODIS,79,6.0NRT,305,13.5,D
-26.77,28.769,315.2,1.1,1,2017-04-28,1200,Aqua,MODIS,66,6.0NRT,298.9,9.7,D
-33.01,18.983,315.6,2.2,1.4,2017-04-28,0920,Terra,MODIS,45,6.0NRT,300.8,16.1,D
-31.364,29.892,308.5,1.9,1.3,2017-04-28,0740,Terra,MODIS,49,6.0NRT,294,15.6,D
-30.957,30.18,308.8,1.9,1.3,2017-04-28,0740,Terra,MODIS,66,6.0NRT,292.6,16.5,D
-30.953,30.161,306.7,1.9,1.3,2017-04-28,0740,Terra,MODIS,62,6.0NRT,292.6,13.2,D
-27.697,30.018,304.5,2.2,1.5,2017-04-28,0740,Terra,MODIS,50,6.0NRT,290.9,15.2,D
-27.7,30.023,307,2.2,1.5,2017-04-28,0740,Terra,MODIS,58,6.0NRT,290.6,21.2,D
-26.663,27.818,304.9,3.4,1.7,2017-04-28,0740,Terra,MODIS,54,6.0NRT,292,24.1,D
-29.104,31.419,309.4,1,1,2017-04-23,1140,Aqua,MODIS,68,6.0NRT,287.8,7.2,D
-29.103,31.429,311.1,1,1,2017-04-23,1140,Aqua,MODIS,70,6.0NRT,286.4,8.4,D
-33.598,18.499,322.1,1.1,1.1,2017-04-23,0905,Terra,MODIS,77,6.0NRT,304.1,15.3,D
-25.659,27.841,304.2,1,1,2017-04-24,2325,Aqua,MODIS,59,6.0NRT,284.7,8.9,N
-24.812,30.124,316,1,1,2017-04-24,2325,Aqua,MODIS,92,6.0NRT,286.7,17.3,N
-31.785,18.929,322,1.2,1.1,2017-04-24,1225,Aqua,MODIS,61,6.0NRT,311.3,8.6,D
-31.783,18.942,327,1.2,1.1,2017-04-24,1225,Aqua,MODIS,73,6.0NRT,312,16.4,D
-32.423,18.766,321.8,1.3,1.1,2017-04-24,1225,Aqua,MODIS,61,6.0NRT,311.6,10.9,D
-32.794,18.973,328.7,1.2,1.1,2017-04-24,1225,Aqua,MODIS,77,6.0NRT,312.2,18,D
-32.794,18.964,325,1.3,1.1,2017-04-24,1225,Aqua,MODIS,64,6.0NRT,312.3,11.9,D
-33.103,18.838,341.3,1.3,1.1,2017-04-24,1225,Aqua,MODIS,89,6.0NRT,311.5,46.7,D
-33.101,18.852,392.8,1.3,1.1,2017-04-24,1225,Aqua,MODIS,100,6.0NRT,316.4,286.4,D
-33.266,19.002,339.3,1.3,1.1,2017-04-24,1225,Aqua,MODIS,88,6.0NRT,307.8,46.2,D
-33.265,19.016,321.9,1.3,1.1,2017-04-24,1225,Aqua,MODIS,70,6.0NRT,306.8,14.6,D
-33.414,18.865,342.9,1.3,1.1,2017-04-24,1225,Aqua,MODIS,91,6.0NRT,309.8,53.8,D
-33.412,18.879,368.5,1.3,1.1,2017-04-24,1225,Aqua,MODIS,100,6.0NRT,312,145.8,D
-33.411,18.893,328.8,1.3,1.1,2017-04-24,1225,Aqua,MODIS,80,6.0NRT,310.9,23.9,D
-33.367,19.353,321.6,1.2,1.1,2017-04-24,1225,Aqua,MODIS,65,6.0NRT,310.4,13,D
-33.699,19.378,313.1,1.2,1.1,2017-04-24,1225,Aqua,MODIS,34,6.0NRT,303.1,5.8,D
-34.024,18.641,317,1.3,1.1,2017-04-24,1225,Aqua,MODIS,67,6.0NRT,303,9.7,D
-34.023,18.656,315.8,1.3,1.1,2017-04-24,1225,Aqua,MODIS,64,6.0NRT,304.6,8.4,D
-34.096,19.536,321.4,1.2,1.1,2017-04-24,1225,Aqua,MODIS,72,6.0NRT,305.9,12,D
-34.095,19.55,321.4,1.2,1.1,2017-04-24,1225,Aqua,MODIS,74,6.0NRT,306.5,12.2,D
-34.096,19.543,327.2,1.2,1.1,2017-04-24,1225,Aqua,MODIS,80,6.0NRT,306.6,20.2,D
-34.235,19.298,315.4,1.3,1.1,2017-04-24,1225,Aqua,MODIS,59,6.0NRT,302.3,8.4,D
-34.321,20.453,318.1,1.1,1.1,2017-04-24,1225,Aqua,MODIS,70,6.0NRT,300.8,11.6,D
-34.122,22.051,314.8,1,1,2017-04-24,1225,Aqua,MODIS,68,6.0NRT,300.2,8.8,D
-34.479,19.912,316.2,1.2,1.1,2017-04-24,1225,Aqua,MODIS,69,6.0NRT,299.1,12.1,D
-33.88,24.742,322.8,1.1,1,2017-04-24,1225,Aqua,MODIS,82,6.0NRT,290.4,21.8,D
-25.639,30.794,312.1,3.5,1.8,2017-04-24,1225,Aqua,MODIS,67,6.0NRT,282.9,69.8,D
-25.701,30.856,303,3.6,1.8,2017-04-24,1225,Aqua,MODIS,40,6.0NRT,283.1,32.9,D
-27.605,24.696,311.8,1.3,1.1,2017-04-24,1225,Aqua,MODIS,39,6.0NRT,300.3,5.9,D
-29.06,24.84,319,1.2,1.1,2017-04-24,1225,Aqua,MODIS,69,6.0NRT,303.9,12.3,D
-29.635,24.66,323.3,1.2,1.1,2017-04-24,1225,Aqua,MODIS,74,6.0NRT,303.6,15.9,D
-29.633,24.672,402.3,1.2,1.1,2017-04-24,1225,Aqua,MODIS,100,6.0NRT,310.6,331.8,D
-29.631,24.684,320.8,1.2,1.1,2017-04-24,1225,Aqua,MODIS,65,6.0NRT,301,12.8,D
-33.604,23.503,302.7,1.2,1.1,2017-04-04,2350,Aqua,MODIS,34,6.0NRT,277.8,9.5,N
-33.594,23.505,355,1.2,1.1,2017-04-04,2350,Aqua,MODIS,100,6.0NRT,284.1,98.4,N
-33.593,23.492,351.1,1.2,1.1,2017-04-04,2350,Aqua,MODIS,100,6.0NRT,283.7,86.3,N
-33.59,23.559,307.2,1.2,1.1,2017-04-04,2350,Aqua,MODIS,71,6.0NRT,281.8,13.8,N
-33.584,23.507,300.3,1.2,1.1,2017-04-04,2350,Aqua,MODIS,8,6.0NRT,278.8,7.4,N
-24.745,30.196,306.8,1,1,2017-04-04,2035,Terra,MODIS,69,6.0NRT,293.5,7.2,N
-24.821,30.114,306.7,1,1,2017-04-04,2035,Terra,MODIS,69,6.0NRT,293.6,7.7,N
-25.663,27.831,300.4,1.3,1.1,2017-04-04,2035,Terra,MODIS,27,6.0NRT,289.1,6.2,N
-25.709,27.399,301.5,1.4,1.2,2017-04-04,2035,Terra,MODIS,20,6.0NRT,287.1,9.5,N
-25.659,27.836,305.6,1.3,1.1,2017-04-04,2035,Terra,MODIS,65,6.0NRT,289.4,10.7,N
-25.637,30.594,303.9,1,1,2017-04-04,2035,Terra,MODIS,58,6.0NRT,288.2,7.2,N
-25.635,30.604,340.2,1,1,2017-04-04,2035,Terra,MODIS,100,6.0NRT,292,47,N
-25.811,29.492,312.3,1.1,1,2017-04-04,2035,Terra,MODIS,85,6.0NRT,287.9,15.3,N
-25.929,29.399,302.4,1.1,1.1,2017-04-04,2035,Terra,MODIS,49,6.0NRT,286,7.9,N
-26.025,29.363,304.3,1.1,1.1,2017-04-04,2035,Terra,MODIS,33,6.0NRT,291.7,8,N
-26.038,29.411,306,1.1,1.1,2017-04-04,2035,Terra,MODIS,66,6.0NRT,292.5,10.2,N
-27.535,30.8,318.5,1,1,2017-04-04,2035,Terra,MODIS,97,6.0NRT,290,18.7,N
-27.7,30.02,303.3,1.1,1,2017-04-04,2035,Terra,MODIS,54,6.0NRT,290.1,7.5,N
-27.722,30.001,301.2,1.1,1,2017-04-04,2035,Terra,MODIS,39,6.0NRT,287.9,6,N
-29.442,31.275,304.7,1,1,2017-04-04,2035,Terra,MODIS,61,6.0NRT,293.8,6,N
-31.153,30.015,304.6,1.2,1.1,2017-04-04,2035,Terra,MODIS,61,6.0NRT,292.1,7.6,N
-31.155,30.009,301.9,1.2,1.1,2017-04-04,2035,Terra,MODIS,46,6.0NRT,291.8,5.4,N
-32.699,27.349,303,1.8,1.3,2017-04-04,2035,Terra,MODIS,53,6.0NRT,285.4,17.7,N
-32.706,27.356,305.8,1.8,1.3,2017-04-04,2035,Terra,MODIS,66,6.0NRT,285.6,19.9,N
-26.066,30.382,319.5,3,1.6,2017-04-04,1110,Aqua,MODIS,70,6.0NRT,298.9,57.6,D
-26.068,30.36,316.7,3,1.6,2017-04-04,1110,Aqua,MODIS,66,6.0NRT,297.7,45.4,D
-26.066,30.388,313.9,3,1.6,2017-04-04,1110,Aqua,MODIS,55,6.0NRT,298.9,32.6,D
-26.201,30.381,339.7,3,1.6,2017-04-04,1110,Aqua,MODIS,90,6.0NRT,298.5,182.8,D
-26.213,30.762,317.3,2.8,1.6,2017-04-04,1110,Aqua,MODIS,67,6.0NRT,296,48,D
-26.21,30.79,354.8,2.8,1.6,2017-04-04,1110,Aqua,MODIS,97,6.0NRT,299.3,304.9,D
-26.215,30.769,335,2.8,1.6,2017-04-04,1110,Aqua,MODIS,87,6.0NRT,297.5,140.4,D
-26.213,30.797,347.5,2.8,1.6,2017-04-04,1110,Aqua,MODIS,94,6.0NRT,299.4,233.3,D
-26.951,30.375,314.7,3,1.7,2017-04-04,1110,Aqua,MODIS,59,6.0NRT,300.6,32.1,D
-26.95,30.382,314,3,1.7,2017-04-04,1110,Aqua,MODIS,54,6.0NRT,300.1,27.7,D
-27.166,31.03,336,2.8,1.6,2017-04-04,1110,Aqua,MODIS,87,6.0NRT,300,133.9,D
-27.164,31.057,314.5,2.7,1.6,2017-04-04,1110,Aqua,MODIS,55,6.0NRT,299.7,26.9,D
-27.169,31.035,319.4,2.8,1.6,2017-04-04,1110,Aqua,MODIS,68,6.0NRT,299.8,43.9,D
-27.449,30.704,319.3,2.9,1.6,2017-04-04,1110,Aqua,MODIS,69,6.0NRT,298.7,56.7,D
-27.447,30.733,338.1,2.9,1.6,2017-04-04,1110,Aqua,MODIS,88,6.0NRT,298.3,167.8,D
-25.495,30.587,328.3,2.8,1.6,2017-04-04,1110,Aqua,MODIS,61,6.0NRT,297.1,108.6,D
-25.493,30.616,337,2.8,1.6,2017-04-04,1110,Aqua,MODIS,66,6.0NRT,296.8,160.7,D
-25.644,30.582,327.1,2.8,1.6,2017-04-04,1110,Aqua,MODIS,80,6.0NRT,297.5,99,D
-25.641,30.61,323.9,2.8,1.6,2017-04-04,1110,Aqua,MODIS,77,6.0NRT,297.4,82.3,D
-25.913,30.931,315.6,2.7,1.6,2017-04-04,1110,Aqua,MODIS,62,6.0NRT,297.7,42.7,D
-25.997,30.485,315.9,2.9,1.6,2017-04-04,1110,Aqua,MODIS,58,6.0NRT,300.4,34.5,D
-25.916,30.936,317.6,2.7,1.6,2017-04-04,1110,Aqua,MODIS,67,6.0NRT,297.9,46.4,D
-25.997,30.491,317.5,2.9,1.6,2017-04-04,1110,Aqua,MODIS,67,6.0NRT,300.7,42.5,D
-26.068,30.353,313.2,3,1.6,2017-04-04,1110,Aqua,MODIS,55,6.0NRT,297.8,32.1,D
-32.514,27.56,317.9,3.8,1.8,2017-04-04,1250,Aqua,MODIS,54,6.0NRT,290,66.6,D
-32.709,27.343,326.2,3.6,1.8,2017-04-04,1250,Aqua,MODIS,76,6.0NRT,296.8,130.1,D
-32.702,27.348,325.7,3.6,1.8,2017-04-04,1250,Aqua,MODIS,77,6.0NRT,296.7,126.9,D
-34.301,19.74,315.2,1.2,1.1,2017-04-04,1250,Aqua,MODIS,55,6.0NRT,292.3,9.7,D
-33.598,23.52,328.9,2,1.4,2017-04-04,1250,Aqua,MODIS,75,6.0NRT,300.4,50.1,D
-33.594,23.541,334.8,2,1.4,2017-04-04,1250,Aqua,MODIS,85,6.0NRT,298.9,70.8,D
-33.611,23.522,324.8,2,1.4,2017-04-04,1250,Aqua,MODIS,62,6.0NRT,304.1,38.9,D
-33.606,23.545,340.7,2,1.4,2017-04-04,1250,Aqua,MODIS,90,6.0NRT,305.2,97.6,D
-33.601,23.567,366.2,2,1.4,2017-04-04,1250,Aqua,MODIS,100,6.0NRT,303.4,257.4,D
-34.365,20.788,321.8,1.3,1.1,2017-04-04,1250,Aqua,MODIS,66,6.0NRT,293.8,20.2,D
-24.708,27.395,313.4,4.7,2,2017-04-04,1115,Aqua,MODIS,27,6.0NRT,296,49.3,D
-24.707,27.402,315,4.7,2,2017-04-04,1115,Aqua,MODIS,51,6.0NRT,296.2,59.6,D
-24.845,27.464,324.4,4.6,2,2017-04-04,1115,Aqua,MODIS,75,6.0NRT,296,142.4,D
-25.495,30.587,328.3,2.8,1.6,2017-04-04,1110,Aqua,MODIS,61,6.0NRT,297.1,108.6,D
-25.493,30.616,337,2.8,1.6,2017-04-04,1110,Aqua,MODIS,66,6.0NRT,296.8,160.7,D
-25.644,30.582,327.1,2.8,1.6,2017-04-04,1110,Aqua,MODIS,80,6.0NRT,297.5,99,D
-25.641,30.61,323.9,2.8,1.6,2017-04-04,1110,Aqua,MODIS,77,6.0NRT,297.4,82.3,D
-25.913,30.931,315.6,2.7,1.6,2017-04-04,1110,Aqua,MODIS,62,6.0NRT,297.7,42.7,D
-25.997,30.485,315.9,2.9,1.6,2017-04-04,1110,Aqua,MODIS,58,6.0NRT,300.4,34.5,D
-25.916,30.936,317.6,2.7,1.6,2017-04-04,1110,Aqua,MODIS,67,6.0NRT,297.9,46.4,D
-25.997,30.491,317.5,2.9,1.6,2017-04-04,1110,Aqua,MODIS,67,6.0NRT,300.7,42.5,D
-26.068,30.353,313.2,3,1.6,2017-04-04,1110,Aqua,MODIS,55,6.0NRT,297.8,32.1,D
-26.066,30.382,319.5,3,1.6,2017-04-04,1110,Aqua,MODIS,70,6.0NRT,298.9,57.6,D
-26.068,30.36,316.7,3,1.6,2017-04-04,1110,Aqua,MODIS,66,6.0NRT,297.7,45.4,D
-26.066,30.388,313.9,3,1.6,2017-04-04,1110,Aqua,MODIS,55,6.0NRT,298.9,32.6,D
-26.201,30.381,339.7,3,1.6,2017-04-04,1110,Aqua,MODIS,90,6.0NRT,298.5,182.8,D
-26.213,30.762,317.3,2.8,1.6,2017-04-04,1110,Aqua,MODIS,67,6.0NRT,296,48,D
-26.21,30.79,354.8,2.8,1.6,2017-04-04,1110,Aqua,MODIS,97,6.0NRT,299.3,304.9,D
-26.215,30.769,335,2.8,1.6,2017-04-04,1110,Aqua,MODIS,87,6.0NRT,297.5,140.4,D
-26.213,30.797,347.5,2.8,1.6,2017-04-04,1110,Aqua,MODIS,94,6.0NRT,299.4,233.3,D
-26.951,30.375,314.7,3,1.7,2017-04-04,1110,Aqua,MODIS,59,6.0NRT,300.6,32.1,D
-26.95,30.382,314,3,1.7,2017-04-04,1110,Aqua,MODIS,54,6.0NRT,300.1,27.7,D
-27.166,31.03,336,2.8,1.6,2017-04-04,1110,Aqua,MODIS,87,6.0NRT,300,133.9,D
-27.164,31.057,314.5,2.7,1.6,2017-04-04,1110,Aqua,MODIS,55,6.0NRT,299.7,26.9,D
-27.169,31.035,319.4,2.8,1.6,2017-04-04,1110,Aqua,MODIS,68,6.0NRT,299.8,43.9,D
-27.449,30.704,319.3,2.9,1.6,2017-04-04,1110,Aqua,MODIS,69,6.0NRT,298.7,56.7,D
-27.447,30.733,338.1,2.9,1.6,2017-04-04,1110,Aqua,MODIS,88,6.0NRT,298.3,167.8,D
-24.842,27.51,319.7,4.6,2,2017-04-04,1115,Aqua,MODIS,67,6.0NRT,294.2,99.9,D
-24.845,27.471,327.5,4.6,2,2017-04-04,1115,Aqua,MODIS,78,6.0NRT,295.9,173.7,D
-24.842,27.518,314.4,4.6,2,2017-04-04,1115,Aqua,MODIS,37,6.0NRT,294,57.4,D
-24.842,30.954,314.3,2.6,1.6,2017-04-04,1115,Aqua,MODIS,54,6.0NRT,296.1,38.8,D
-24.87,30.957,326.5,2.6,1.6,2017-04-04,1115,Aqua,MODIS,78,6.0NRT,293.5,84.4,D
-24.867,30.983,328.9,2.6,1.5,2017-04-04,1115,Aqua,MODIS,81,6.0NRT,296,93.5,D
-24.846,30.959,314.7,2.6,1.6,2017-04-04,1115,Aqua,MODIS,58,6.0NRT,295.8,40.1,D
-24.86,30.961,335.2,2.6,1.6,2017-04-04,1115,Aqua,MODIS,86,6.0NRT,296,131.7,D
-24.858,30.986,325.6,2.6,1.5,2017-04-04,1115,Aqua,MODIS,78,6.0NRT,295.8,78.3,D
-24.928,30.686,375.6,2.7,1.6,2017-04-04,1115,Aqua,MODIS,100,6.0NRT,298.2,570.5,D
-24.925,30.712,333.1,2.7,1.6,2017-04-04,1115,Aqua,MODIS,85,6.0NRT,296,125.1,D
-25.553,27.799,318.9,4.5,1.9,2017-04-04,1115,Aqua,MODIS,70,6.0NRT,296.7,84.9,D
-25.554,27.807,319.3,4.5,1.9,2017-04-04,1115,Aqua,MODIS,70,6.0NRT,296.8,88.5,D
-25.49,30.609,326.2,2.8,1.6,2017-04-04,1115,Aqua,MODIS,79,6.0NRT,297,96.2,D
-25.505,30.609,333.4,2.8,1.6,2017-04-04,1115,Aqua,MODIS,85,6.0NRT,294.3,136.7,D
-34.44,19.839,312.9,1.2,1.1,2017-04-04,0830,Terra,MODIS,44,6.0NRT,297.4,8.1,D
-34.048,23.33,316.8,1,1,2017-04-04,0830,Terra,MODIS,51,6.0NRT,298,8.6,D
-33.945,24.28,312.8,1,1,2017-04-04,0830,Terra,MODIS,53,6.0NRT,298.9,6,D
-33.642,23.518,317.4,1,1,2017-04-04,0830,Terra,MODIS,57,6.0NRT,299.9,7.8,D
-33.634,23.586,316.3,1,1,2017-04-04,0830,Terra,MODIS,37,6.0NRT,300.7,7.2,D
-33.617,23.529,329.6,1,1,2017-04-04,0830,Terra,MODIS,63,6.0NRT,302.6,19.7,D
-33.615,23.518,381.2,1,1,2017-04-04,0830,Terra,MODIS,100,6.0NRT,304.6,151.6,D
-33.608,23.531,325.9,1,1,2017-04-04,0830,Terra,MODIS,60,6.0NRT,304.4,17,D
-33.606,23.52,321.6,1,1,2017-04-04,0830,Terra,MODIS,73,6.0NRT,301.2,13.9,D
-33.603,23.565,318.6,1,1,2017-04-04,0830,Terra,MODIS,44,6.0NRT,301.3,10.2,D
-33.602,23.554,322.6,1,1,2017-04-04,0830,Terra,MODIS,56,6.0NRT,301.8,13.7,D
-33.6,23.543,332.2,1,1,2017-04-04,0830,Terra,MODIS,73,6.0NRT,302.9,24.5,D
-33.599,23.533,331.5,1,1,2017-04-04,0830,Terra,MODIS,73,6.0NRT,302.2,23.6,D
-32.492,18.895,319.7,1.5,1.2,2017-04-04,0830,Terra,MODIS,71,6.0NRT,294.8,23,D
-32.704,27.356,334.2,1.3,1.1,2017-04-04,0830,Terra,MODIS,85,6.0NRT,302.7,39.9,D
-32.702,27.343,327.7,1.2,1.1,2017-04-04,0830,Terra,MODIS,80,6.0NRT,303.1,27.7,D
-32.694,27.358,364.7,1.3,1.1,2017-04-04,0830,Terra,MODIS,100,6.0NRT,305.2,131,D
-32.692,27.344,357.1,1.2,1.1,2017-04-04,0830,Terra,MODIS,98,6.0NRT,305.5,101.2,D
-32.525,27.562,312.2,1.3,1.1,2017-04-04,0830,Terra,MODIS,47,6.0NRT,291.4,8.5,D
-32.523,27.549,311.1,1.3,1.1,2017-04-04,0830,Terra,MODIS,32,6.0NRT,291.9,7.7,D
-32.501,27.358,327.2,1.2,1.1,2017-04-04,0830,Terra,MODIS,80,6.0NRT,298.4,29,D
-32.5,27.345,344.4,1.2,1.1,2017-04-04,0830,Terra,MODIS,92,6.0NRT,301.1,63.5,D
-32.515,27.564,327.1,1.3,1.1,2017-04-04,0830,Terra,MODIS,80,6.0NRT,292.1,28.1,D
-32.513,27.55,326.6,1.3,1.1,2017-04-04,0830,Terra,MODIS,79,6.0NRT,293.1,27.8,D
-31.107,28.248,360.5,1.3,1.1,2017-04-04,0830,Terra,MODIS,100,6.0NRT,301.7,124.8,D
-31.105,28.234,379.4,1.3,1.1,2017-04-04,0830,Terra,MODIS,100,6.0NRT,306.2,220.9,D
-31.096,28.25,324.7,1.3,1.1,2017-04-04,0830,Terra,MODIS,77,6.0NRT,300.7,26.5,D
-31.095,28.236,337.8,1.3,1.1,2017-04-04,0830,Terra,MODIS,88,6.0NRT,302.6,53,D
-30.311,29.457,314.3,1.5,1.2,2017-04-04,0830,Terra,MODIS,61,6.0NRT,298.4,15,D
